game_id,Year,player_id,position ,player,team,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,comb_pass_play,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,Total_SDP,Off_SDP,rec_air_yds,rec_yac,rec_drops,offense,off_pct
202110100htx,2021,AghoNe00,WR,Nelson Agholor,NWE,4,3,32,0,20,0,0,0,0,0,0,0,0,6.2,6.2,4.7,4.7,4.7,4.7,39.2,10,0,43,67
202110100htx,2021,HarrNK00,WR,N'Keal Harry,NWE,2,1,9,0,9,0,0,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,21,1,0,22,34
202110100htx,2021,BourKe00,WR,Kendrick Bourne,NWE,3,3,26,0,15,0,0,0,0,0,0,0,0,6.8,6.8,5.3,5.3,5.3,5.3,12.9,13,0,32,50
202110100htx,2021,ConlCh00,WR,Chris Conley,HOU,4,3,84,1,40,1,0,0,0,0,0,0,0,16.4,16.4,13.9,13.9,13.9,13.9,76,24,0,54,92
202110100htx,2021,CookBr00,WR,Brandin Cooks,HOU,5,3,23,0,14,0,0,0,0,0,0,0,0,5.3,5.3,3.8,3.8,3.8,3.8,56,4,0,50,85
202110100htx,2021,MoorCh00,WR,Chris Moore,HOU,5,5,109,1,67,0,0,0,0,0,0,0,1,24.9,24.9,19.4,19.4,21.4,21.4,36,73,0,37,63
202110100jax,2021,JohnMa07,WR,Marcus Johnson,TEN,5,3,52,0,22,0,0,0,0,0,0,0,0,8.2,8.2,6.7,6.7,6.7,6.7,31,22,0,48,75
202110100jax,2021,BatsCa00,WR,Cameron Batson,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,10,16
202110100jax,2021,RogeCh02,WR,Chester Rogers,TEN,1,1,26,0,26,0,0,0,0,0,0,0,0,4.5,4.5,4,4,4,4,20,6,0,31,48
202110100jax,2021,AgneJa00,WR,Jamal Agnew,JAX,7,6,41,0,8,0,0,0,0,0,0,0,0,10.9,10.9,7.9,7.9,7.9,7.9,23.1,24,0,45,63
202110100jax,2021,ShenLa00,WR,Laviska Shenault Jr.,JAX,3,1,58,0,58,0,0,0,0,0,0,0,0,6.8,6.8,6.3,6.3,6.3,6.3,29.1,39,0,52,73
202110100jax,2021,AustTa00,WR,Tavon Austin,JAX,5,5,54,0,22,0,0,0,0,0,0,0,0,10.4,10.4,7.9,7.9,7.9,7.9,40,14,0,24,34
202110100jax,2021,JoneMa02,WR,Marvin Jones,JAX,6,1,25,0,25,0,0,0,0,0,0,0,0,3.5,3.5,3,3,3,3,100.8,2,0,66,93
202110100jax,2021,ReynJo00,WR,Josh Reynolds,TEN,1,1,8,0,8,0,0,0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,2,6,0,18,28
202110100jax,2021,BrowAJ00,WR,A.J. Brown,TEN,6,3,38,0,22,0,0,0,0,0,0,0,0,6.8,6.8,5.3,5.3,5.3,5.3,60,22,0,41,64
202110100kan,2021,DiggSt00,WR,Stefon Diggs,BUF,5,2,69,0,61,0,0,0,0,0,0,0,0,8.9,8.9,7.9,7.9,7.9,7.9,90,21,0,42,74
202110100kan,2021,HardMe00,WR,Mecole Hardman,KAN,12,9,76,0,26,0,0,0,0,0,0,0,0,16.6,16.6,12.1,12.1,12.1,12.1,74.4,23,0,59,69
202110100kan,2021,PrinBy00,WR,Byron Pringle,KAN,2,2,11,1,6,1,0,0,0,0,0,0,0,8.1,8.1,6.1,6.1,6.1,6.1,8,3,0,26,30
202110100kan,2021,SandEm00,WR,Emmanuel Sanders,BUF,5,3,54,2,35,0,0,0,0,0,0,0,0,20.4,20.4,18.9,18.9,18.9,18.9,79,2,0,45,79
202110100kan,2021,DaviGa01,WR,Gabriel Davis,BUF,1,1,16,0,16,0,0,0,0,0,0,0,0,2.6,2.6,2.1,2.1,2.1,2.1,13,3,0,14,25
202110100kan,2021,BeasCo00,WR,Cole Beasley,BUF,2,1,5,0,5,0,0,0,0,0,0,0,0,1.5,1.5,1,1,1,1,13,7,0,22,39
202110100kan,2021,HillTy00,WR,Tyreek Hill,KAN,13,7,63,0,17,0,0,0,0,0,0,0,0,14.8,14.8,11.3,11.3,11.3,11.3,76.7,43,2,73,85
202110100kan,2021,McKeIs00,WR,Isaiah McKenzie,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14
202110100kan,2021,KumeJa00,WR,Jake Kumerow,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12
202110100kan,2021,KempMa00,WR,Marcus Kemp,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
202110100kan,2021,GordJo02,WR,Josh Gordon,KAN,1,1,11,0,11,0,0,0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,11,0,0,9,10
202110100kan,2021,RobiDe01,WR,Demarcus Robinson,KAN,2,1,8,0,8,0,0,0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,37,3,0,65,76
202110100min,2021,HodgKh00,WR,KhaDarel Hodge,DET,5,1,17,0,17,0,0,0,0,0,0,0,0,4.7,4.7,4.2,4.2,4.2,4.2,77,2,0,44,65
202110100min,2021,RaymKa00,WR,Kalif Raymond,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,46,68
202110100min,2021,BensTr00,WR,Trinity Benson,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,21,31
202110100min,2021,StxxAm00,WR,Amon-Ra St. Brown,DET,8,7,65,0,18,0,0,0,0,0,0,0,0,13.5,13.5,10,10,10,10,32.8,52,0,47,69
202110100min,2021,CephQu00,WR,Quintez Cephus,DET,3,3,38,0,21,0,0,0,0,0,0,0,0,6.8,6.8,5.3,5.3,5.3,5.3,15,23,0,22,32
202110100min,2021,JeffJu00,WR,Justin Jefferson,MIN,8,7,124,0,37,0,0,0,0,0,0,0,1,22.4,22.4,15.9,15.9,17.9,17.9,100,30,0,60,90
202110100min,2021,ThieAd00,WR,Adam Thielen,MIN,3,2,40,0,21,0,0,0,0,0,0,0,0,6,6,5,5,5,5,51.9,1,1,62,93
202110100min,2021,WestDe00,WR,Dede Westbrook,MIN,4,3,18,0,6,0,0,0,0,0,0,0,0,4.8,4.8,3.3,3.3,3.3,3.3,36,2,0,14,21
202110100min,2021,OsboKJ00,WR,K.J. Osborn,MIN,4,3,14,0,8,0,0,0,0,0,0,0,0,4.4,4.4,2.9,2.9,2.9,2.9,9.2,7,0,40,60
202110100pit,2021,SuttCo00,WR,Courtland Sutton,DEN,11,7,120,1,39,0,0,0,0,0,0,0,1,28,28,21.5,21.5,23.5,23.5,150.7,10,1,54,90
202110100pit,2021,PatrTi00,WR,Tim Patrick,DEN,9,7,89,0,23,0,0,0,0,0,0,0,0,15.9,15.9,12.4,12.4,12.4,12.4,71.1,29,0,57,95
202110100pit,2021,ClevTy00,WR,Tyrie Cleveland,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
202110100pit,2021,WhitCo05,WR,Cody White,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,16,25
202110100pit,2021,SpenDi00,WR,Diontae Spencer,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3
202110100pit,2021,MoorDa03,WR,David Moore,DEN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,7
202110100pit,2021,SmitJu00,WR,JuJu Smith-Schuster,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,11,0,0,25,38
202110100pit,2021,ClayCh01,WR,Chase Claypool,PIT,6,5,130,1,59,0,0,0,0,0,0,0,1,27,27,21.5,21.5,23.5,23.5,75,81,0,36,55
202110100pit,2021,JohnDi01,WR,Diontae Johnson,PIT,2,2,72,1,50,0,0,0,0,0,0,0,0,15.2,15.2,14.2,14.2,14.2,14.2,39,33,0,60,92
202110100pit,2021,HintKe00,WR,Kendall Hinton,DEN,3,2,25,1,23,0,0,0,0,0,0,0,0,10.5,10.5,9.5,9.5,9.5,9.5,23.1,2,0,39,65
202110100pit,2021,McClRa00,WR,Ray-Ray McCloud,PIT,2,1,1,0,1,0,0,0,0,0,0,0,0,1.1,1.1,0.6,0.6,0.6,0.6,23,1,0,34,52
202110100rai,2021,ByrdDa00,WR,Damiere Byrd,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,44
202110100rai,2021,SneaWi00,WR,Willie Snead,LVR,1,1,3,0,3,0,0,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,3,0,0,6,9
202110100rai,2021,RobiAl02,WR,Allen Robinson,CHI,5,4,32,0,12,0,0,0,0,0,0,0,0,7.2,7.2,5.2,5.2,5.2,5.2,42,12,0,53,83
202110100rai,2021,GoodMa00,WR,Marquise Goodwin,CHI,2,1,8,0,8,0,0,0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,38,3,0,24,38
202110100rai,2021,GranJa00,WR,Jakeem Grant,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
202110100rai,2021,MoonDa00,WR,Darnell Mooney,CHI,5,3,35,0,15,0,0,0,0,0,0,0,0,6.5,6.5,5,5,5,5,44,13,0,49,77
202110100rai,2021,RenfHu00,WR,Hunter Renfrow,LVR,8,6,56,0,17,0,0,0,0,0,0,0,0,11.6,11.6,8.6,8.6,8.6,8.6,48.8,23,0,50,75
202110100rai,2021,JoneZa00,WR,Zay Jones,LVR,2,1,6,0,6,0,0,0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,33,1,0,12,18
202110100rai,2021,RuggHe00,WR,Henry Ruggs III,LVR,3,3,51,0,29,0,0,0,0,0,0,0,0,8.1,8.1,6.6,6.6,6.6,6.6,45,6,0,56,84
202110100rai,2021,EdwaBr01,WR,Bryan Edwards,LVR,6,2,22,0,12,0,0,0,0,0,0,0,0,4.2,4.2,3.2,3.2,3.2,3.2,103.8,13,1,51,76
202110100sdg,2021,HillKJ00,WR,K.J. Hill,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
202110100sdg,2021,PeopDo00,WR,Donovan Peoples-Jones,CLE,6,5,70,0,42,0,0,0,0,0,0,0,0,12,12,9.5,9.5,9.5,9.5,82.2,39,0,49,68
202110100sdg,2021,HiggRa00,WR,Rashard Higgins,CLE,5,3,29,1,16,0,0,0,0,0,0,0,0,11.9,11.9,10.4,10.4,10.4,10.4,87,4,0,34,47
202110100sdg,2021,BeckOd00,WR,Odell Beckham Jr.,CLE,3,2,20,0,13,0,0,0,0,0,0,0,0,4,4,3,3,3,3,20.1,2,1,58,81
202110100sdg,2021,SchwAn00,WR,Anthony Schwartz,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,9,13
202110100sdg,2021,WillMi07,WR,Mike Williams,LAC,16,8,165,2,72,0,0,0,0,0,0,0,1,39.5,39.5,32.5,32.5,34.5,34.5,230.4,60,0,58,77
202110100sdg,2021,AlleKe00,WR,Keenan Allen,LAC,9,6,75,0,37,0,0,0,0,0,0,0,0,13.5,13.5,10.5,10.5,10.5,10.5,77.4,20,1,68,91
202110100sdg,2021,GuytJa01,WR,Jalen Guyton,LAC,3,2,35,0,21,0,0,0,0,0,0,0,0,5.5,5.5,4.5,4.5,4.5,4.5,24.9,14,0,43,57
202110100sdg,2021,PalmJo00,WR,Josh Palmer,LAC,3,2,12,0,7,0,0,0,0,0,0,0,0,3.2,3.2,2.2,2.2,2.2,2.2,24,0,0,16,21
202110100tam,2021,MickJa01,WR,Jaydon Mickens,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18
202110100tam,2021,WaddJa00,WR,Jaylen Waddle,MIA,6,2,31,0,21,0,0,0,0,0,0,0,0,5.3,5.3,4.3,4.3,4.3,4.3,28.8,18,2,43,80
202110100tam,2021,HollMa00,WR,Mack Hollins,MIA,2,1,10,0,10,0,0,0,0,0,0,0,0,2,2,1.5,1.5,1.5,1.5,20,5,0,14,26
202110100tam,2021,FordIs00,WR,Isaiah Ford,MIA,1,1,3,0,3,0,0,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,3,0,0,3,6
202110100tam,2021,BrowAn04,WR,Antonio Brown,TAM,8,7,124,2,62,0,0,0,0,0,0,0,1,34.4,34.4,27.9,27.9,29.9,29.9,84,76,0,42,57
202110100tam,2021,EvanMi00,WR,Mike Evans,TAM,8,6,113,2,34,0,0,0,0,0,0,0,1,32.3,32.3,26.3,26.3,28.3,28.3,164.8,13,0,58,78
202110100tam,2021,GodwCh00,WR,Chris Godwin,TAM,11,7,70,0,18,0,0,0,0,0,0,0,0,14,14,10.5,10.5,10.5,10.5,100.1,60,0,51,69
202110100tam,2021,JohnTy00,WR,Tyler Johnson,TAM,3,3,42,0,19,0,0,0,0,0,0,0,0,7.2,7.2,5.7,5.7,5.7,5.7,27,15,0,38,51
202110100tam,2021,WilsAl02,WR,Albert Wilson,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22
202110100tam,2021,WillPr01,WR,Preston Williams,MIA,5,3,60,0,34,0,0,0,0,0,0,0,0,9.7,9.7,8.2,8.2,8.2,8.2,88,28,1,40,74
202110100was,2021,StilKe00,WR,Kenny Stills,NOR,5,2,17,0,11,0,0,0,0,0,0,0,0,3.8,3.8,2.8,2.8,2.8,2.8,80,5,0,40,71
202110100was,2021,MontTy01,WR,Ty Montgomery,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45
202110100was,2021,GandAn00,WR,Antonio Gandy-Golden,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10
202110100was,2021,McLaTe00,WR,Terry McLaurin,WAS,11,4,46,0,18,0,0,0,0,0,0,0,0,8.6,8.6,6.6,6.6,6.6,6.6,162.8,14,1,70,84
202110100was,2021,CallMa01,WR,Marquez Callaway,NOR,8,4,85,2,49,0,0,0,0,0,0,0,0,24.5,24.5,22.5,22.5,22.5,22.5,143.2,4,0,46,82
202110100was,2021,HarrDe07,WR,Deonte Harris,NOR,1,1,72,1,72,0,0,0,0,0,0,0,0,14.2,14.2,13.7,13.7,13.7,13.7,47,25,0,2,4
202110100was,2021,HogaCh00,WR,Chris Hogan,NOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,14
202110100was,2021,CartDe02,WR,DeAndre Carter,WAS,8,4,62,0,26,0,0,0,0,0,0,0,0,11.3,11.3,9.3,9.3,9.3,9.3,116.8,15,0,58,70
202110100was,2021,SamuCu00,WR,Curtis Samuel,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.8,0.8,14,0,0,5,6
202110100was,2021,HumpAd00,WR,Adam Humphries,WAS,5,3,73,0,27,0,0,0,0,0,0,0,0,10.3,10.3,8.8,8.8,8.8,8.8,43,42,0,51,61
202110100was,2021,MilnDa00,WR,Dax Milne,WAS,1,1,6,0,6,0,0,0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,6,0,0,34,41
202110110rav,2021,PittMi01,WR,Michael Pittman Jr.,IND,7,6,89,1,42,0,0,0,0,0,0,0,0,20.9,20.9,17.9,17.9,17.9,17.9,44.1,49,0,61,88
202110110rav,2021,CampPa00,WR,Parris Campbell,IND,6,4,56,0,23,0,0,0,0,0,0,0,0,9.6,9.6,7.6,7.6,7.6,7.6,61.8,5,0,38,55
202110110rav,2021,PascZa00,WR,Zach Pascal,IND,5,3,48,0,31,0,0,0,0,0,0,0,0,7.8,7.8,6.3,6.3,6.3,6.3,27,28,0,59,86
202110110rav,2021,DuliAs00,WR,Ashton Dulin,IND,2,2,13,0,15,0,0,0,0,0,0,0,0,3.3,3.3,2.3,2.3,2.3,2.3,10,3,0,23,33
202110110rav,2021,StraMi03,WR,Mike Strachan,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
202110110rav,2021,WallTy00,WR,Tylan Wallace,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
202110110rav,2021,BrowMa04,WR,Marquise Brown,BAL,10,9,125,2,43,0,0,0,0,0,0,0,1,36.5,36.5,29,29,31,31,100,30,0,66,90
202110110rav,2021,DuveDe00,WR,Devin Duvernay,BAL,4,4,45,0,17,0,0,0,0,0,0,0,0,8.5,8.5,6.5,6.5,6.5,6.5,26,19,0,64,88
202110110rav,2021,WatkSa00,WR,Sammy Watkins,BAL,3,2,35,0,28,0,0,0,0,0,0,0,0,5.5,5.5,4.5,4.5,4.5,4.5,29.1,11,0,20,27
202110110rav,2021,ProcJa00,WR,James Proche,BAL,2,2,15,0,11,0,0,0,0,0,0,0,0,3.5,3.5,2.5,2.5,2.5,2.5,12,3,0,50,68
202110140phi,2021,ReagJa00,WR,Jalen Reagor,PHI,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1,0,0,43,83
202110140phi,2021,EvanMi00,WR,Mike Evans,TAM,4,2,27,0,22,0,0,0,0,0,0,0,0,4.7,4.7,3.7,3.7,3.7,3.7,76,6,0,70,93
202110140phi,2021,WatkQu00,WR,Quez Watkins,PHI,5,3,44,0,24,0,0,0,0,0,0,0,0,9.4,9.4,7.9,7.9,7.9,7.9,97,-1,0,40,77
202110140phi,2021,SmitDe07,WR,DeVonta Smith,PHI,4,2,31,0,25,0,0,0,0,0,0,0,0,5.1,5.1,4.1,4.1,4.1,4.1,70,5,0,51,98
202110140phi,2021,BrowAn04,WR,Antonio Brown,TAM,13,9,93,1,27,0,0,0,0,0,0,0,0,24.3,24.3,19.8,19.8,19.8,19.8,146.9,42,0,37,49
202110140phi,2021,GodwCh00,WR,Chris Godwin,TAM,5,5,43,0,16,0,0,0,0,0,0,0,0,9.3,9.3,6.8,6.8,6.8,6.8,24,19,0,68,91
202110140phi,2021,JohnTy00,WR,Tyler Johnson,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16
202110140phi,2021,MickJa01,WR,Jaydon Mickens,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
202110140phi,2021,WardGr02,WR,Greg Ward,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13
202110140phi,2021,ArceJJ00,WR,JJ Arcega-Whiteside,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
202110170car,2021,EricAl01,WR,Alex Erickson,CAR,1,1,17,0,17,0,0,0,0,0,0,0,0,2.7,2.7,2.2,2.2,2.2,2.2,7,10,0,12,16
202110170car,2021,AndeRo04,WR,Robby Anderson,CAR,11,3,11,1,7,0,0,0,0,0,0,0,0,10.1,10.1,8.6,8.6,8.6,8.6,79.2,4,3,64,86
202110170car,2021,ZylsBr00,WR,Brandon Zylstra,CAR,3,3,32,0,21,0,0,0,0,0,0,0,0,6.2,6.2,4.7,4.7,4.7,4.7,24,8,0,36,49
202110170car,2021,SmitSh03,WR,Shi Smith,CAR,2,2,20,0,16,0,0,0,0,0,0,0,0,4,4,3,3,3,3,-8,28,0,8,11
202110170car,2021,MarsTe00,WR,Terrace Marshall Jr.,CAR,2,1,9,0,9,0,0,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,17,4,0,23,31
202110170car,2021,ThieAd00,WR,Adam Thielen,MIN,13,11,126,1,35,0,0,0,0,0,0,0,1,32.8,32.8,24.3,24.3,26.3,26.3,122.2,42,0,87,98
202110170car,2021,JeffJu00,WR,Justin Jefferson,MIN,14,8,80,0,26,1,0,0,0,0,0,0,0,15,15,10,10,10,10,134.4,51,0,84,94
202110170car,2021,OsboKJ00,WR,K.J. Osborn,MIN,7,6,78,1,27,0,0,0,0,0,0,0,0,19.8,19.8,16.8,16.8,16.8,16.8,60.9,23,0,48,54
202110170car,2021,WestDe00,WR,Dede Westbrook,MIN,3,2,13,0,7,0,0,0,0,0,0,0,0,3.3,3.3,2.3,2.3,2.3,2.3,12,7,0,12,13
202110170car,2021,MoorD.00,WR,D.J. Moore,CAR,13,5,73,0,25,1,0,0,0,0,0,0,0,11.9,11.9,8.4,8.4,8.4,8.4,222.3,32,2,68,92
202110170car,2021,ChisDa00,WR,Dan Chisena,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202110170chi,2021,RodgAm00,WR,Amari Rodgers,GNB,1,1,14,0,14,0,0,0,0,0,0,0,0,2.4,2.4,1.9,1.9,1.9,1.9,1,13,0,6,10
202110170chi,2021,AdamDa01,WR,Davante Adams,GNB,5,4,89,0,41,0,0,0,0,0,0,0,0,12.9,12.9,10.9,10.9,10.9,10.9,71,49,0,50,85
202110170chi,2021,LazaAl00,WR,Allen Lazard ,GNB,5,3,27,1,13,0,0,0,0,0,0,0,0,11.7,11.7,10.2,10.2,10.2,10.2,62,10,0,50,85
202110170chi,2021,CobbRa00,WR,Randall Cobb,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,39
202110170chi,2021,St.BEq00,WR,Equanimeous St. Brown,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20
202110170chi,2021,WinfJu00,WR,Juwann Winfree,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
202110170chi,2021,GranJa00,WR,Jakeem Grant,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
202110170chi,2021,MoonDa00,WR,Darnell Mooney,CHI,8,5,45,1,15,0,0,0,0,0,0,0,0,15.5,15.5,13,13,13,13,70.4,6,1,57,93
202110170chi,2021,GoodMa00,WR,Marquise Goodwin,CHI,1,1,12,0,12,0,0,0,0,0,0,0,0,2.2,2.2,1.7,1.7,1.7,1.7,10,2,0,29,48
202110170chi,2021,RobiAl02,WR,Allen Robinson,CHI,7,4,53,0,20,0,0,0,0,0,0,0,0,9.3,9.3,7.3,7.3,7.3,7.3,161,2,0,56,92
202110170chi,2021,ByrdDa00,WR,Damiere Byrd,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,25
202110170cle,2021,GreeA.00,WR,A.J. Green,ARI,6,5,79,1,34,0,0,0,0,0,0,0,0,18.9,18.9,16.4,16.4,16.4,16.4,97.8,18,0,68,91
202110170cle,2021,KirkCh01,WR,Christian Kirk,ARI,8,5,75,1,21,0,0,0,0,0,0,0,0,18.5,18.5,16,16,16,16,112.8,7,2,64,85
202110170cle,2021,MoorRo02,WR,Rondale Moore,ARI,4,3,16,0,10,0,0,0,0,0,0,0,0,5.6,5.6,4.1,4.1,4.1,4.1,0,21,0,42,56
202110170cle,2021,HopkDe00,WR,DeAndre Hopkins,ARI,4,3,55,2,33,0,0,0,0,0,0,0,0,20.5,20.5,19,19,19,19,49.2,17,0,67,89
202110170cle,2021,WeslAn01,WR,Antoine Wesley,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12
202110170cle,2021,HiggRa00,WR,Rashard Higgins,CLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,0,0,37,63
202110170cle,2021,SchwAn00,WR,Anthony Schwartz,CLE,3,2,11,0,6,0,0,0,0,0,0,0,0,2.8,2.8,1.8,1.8,1.8,1.8,18,0,0,26,44
202110170cle,2021,PeopDo00,WR,Donovan Peoples-Jones,CLE,5,4,101,2,57,0,0,0,0,0,0,0,1,29.1,29.1,24.1,24.1,26.1,26.1,100,5,0,46,78
202110170cle,2021,BeckOd00,WR,Odell Beckham Jr.,CLE,8,5,79,0,25,0,0,0,0,0,0,0,0,12.9,12.9,10.4,10.4,10.4,10.4,82.4,23,0,32,54
202110170clt,2021,RobeAn00,WR,Andre Roberts,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
202110170clt,2021,CookBr00,WR,Brandin Cooks,HOU,13,9,89,0,20,0,0,0,0,0,0,0,0,17.9,17.9,13.4,13.4,13.4,13.4,162.5,17,0,68,91
202110170clt,2021,CollNi00,WR,Nico Collins,HOU,6,4,44,0,18,0,0,0,0,0,0,0,0,8.4,8.4,6.4,6.4,6.4,6.4,54,6,0,43,57
202110170clt,2021,MoorCh00,WR,Chris Moore,HOU,5,4,14,0,11,0,0,0,0,0,0,0,0,5.4,5.4,3.4,3.4,3.4,3.4,11,16,0,49,65
202110170clt,2021,ConlCh00,WR,Chris Conley,HOU,2,1,10,0,10,0,0,0,0,0,0,0,0,2,2,1.5,1.5,1.5,1.5,9,3,1,32,43
202110170clt,2021,PittMi01,WR,Michael Pittman Jr.,IND,3,2,35,0,18,0,0,0,0,0,0,0,0,5.8,5.8,4.8,4.8,4.8,4.8,47.1,1,0,46,96
202110170clt,2021,HiltT.00,WR,T.Y. Hilton,IND,4,4,80,0,52,0,0,0,0,0,0,0,0,12,12,10,10,10,10,67.2,13,0,24,50
202110170clt,2021,CampPa00,WR,Parris Campbell,IND,1,1,51,1,51,0,0,0,0,0,0,0,0,12.1,12.1,11.6,11.6,11.6,11.6,47,4,0,5,10
202110170clt,2021,DuliAs00,WR,Ashton Dulin,IND,1,1,7,0,7,0,0,0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,4,3,0,13,27
202110170clt,2021,PascZa00,WR,Zach Pascal,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,41,85
202110170den,2021,SuttCo00,WR,Courtland Sutton,DEN,14,8,94,1,18,0,0,0,0,0,0,0,0,23.4,23.4,19.4,19.4,19.4,19.4,243.6,25,0,71,88
202110170den,2021,PatrTi00,WR,Tim Patrick,DEN,6,3,42,1,23,0,0,0,0,0,0,0,0,13.2,13.2,11.7,11.7,11.7,11.7,90,13,0,72,89
202110170den,2021,HintKe00,WR,Kendall Hinton,DEN,5,5,37,0,12,0,0,0,0,0,0,0,0,8.7,8.7,6.2,6.2,6.2,6.2,33,4,0,51,63
202110170den,2021,RenfHu00,WR,Hunter Renfrow,LVR,5,3,36,0,25,0,0,0,0,0,0,0,0,6.6,6.6,5.1,5.1,5.1,5.1,37,19,0,32,57
202110170den,2021,SneaWi00,WR,Willie Snead,LVR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6,11
202110170den,2021,JoneZa00,WR,Zay Jones,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27
202110170den,2021,RuggHe00,WR,Henry Ruggs III,LVR,4,3,97,1,48,0,0,0,0,0,0,0,0,18.7,18.7,17.2,17.2,17.2,17.2,98,20,0,37,66
202110170den,2021,EdwaBr01,WR,Bryan Edwards,LVR,4,2,67,0,51,0,0,0,0,0,0,0,0,8.7,8.7,7.7,7.7,7.7,7.7,75.2,32,0,43,77
